spotify_id,artist_name,event_date,venue_name,venue_city,venue_country,event_url,ticket_url,ticket_status,start_time,timezone
738wLrAtLtCtFOLvQBXOXp,Major Lazer,2020-10-31,Charlotte Motor Speedway,Concord,NC,https://www.bandsintown.com/z/102370408-major-lazer-at-charlotte-motor-speedway?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/102370408-major-lazer-at-charlotte-motor-speedway?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-10-31T18:00:00,America/New_York
738wLrAtLtCtFOLvQBXOXp,Major Lazer,2020-10-30,Atlanta Motor Speedway,Hampton,GA,https://www.bandsintown.com/z/102370407-major-lazer-at-atlanta-motor-speedway?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/102370407-major-lazer-at-atlanta-motor-speedway?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2020-10-30T19:30:00,America/New_York
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2025-05-17,Theater Simone Signoret,Conflans Sainte Honorine,France,https://www.bandsintown.com/e/1032906103-ben-l'oncle-soul-at-theater-simone-signoret?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1032906103-ben-l'oncle-soul-at-theater-simone-signoret?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-05-17T20:30:00,Europe/Paris
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2025-05-16,ESPACE SAINT EXUPERY - Salle Jean COCTEAU,Franconville,France,https://www.bandsintown.com/e/1033055264-ben-l'oncle-soul-at-espace-saint-exupery-salle-jean-cocteau?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1033055264-ben-l'oncle-soul-at-espace-saint-exupery-salle-jean-cocteau?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-05-16T21:00:00,Europe/Paris
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2025-05-15,La Terrasse,Gif-sur-Yvette,France,https://www.bandsintown.com/e/106391525-ben-l'oncle-soul-at-la-terrasse?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/106391525-ben-l'oncle-soul-at-la-terrasse?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-05-15T20:00:00,Europe/Paris
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2025-05-10,Muziekgieterij,Maastricht,Netherlands,https://www.bandsintown.com/e/1031623334-ben-l'oncle-soul-at-muziekgieterij?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1031623334-ben-l'oncle-soul-at-muziekgieterij?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-05-10T19:30:00,Europe/Amsterdam
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2025-05-9,SPOT Groningen,Groningen,Netherlands,https://www.bandsintown.com/e/1031633529-ben-l'oncle-soul-at-spot-groningen?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1031633529-ben-l'oncle-soul-at-spot-groningen?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-05-09T20:00:00,Europe/Amsterdam
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2025-05-7,Santeria Toscana 31,Milano,Italy,https://www.bandsintown.com/e/1033533752-ben-l'oncle-soul-at-santeria-toscana-31?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1033533752-ben-l'oncle-soul-at-santeria-toscana-31?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-05-07T19:00:00,Europe/Rome
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2025-05-6,"Espace Malraux, the national theater of Chambery and Savoie",Chambéry,France,https://www.bandsintown.com/e/1032179360-ben-l'oncle-soul-at-espace-malraux-the-national-theater-of-chambery-and-savoie?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1032179360-ben-l'oncle-soul-at-espace-malraux-the-national-theater-of-chambery-and-savoie?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-05-06T20:00:00,Europe/Paris
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2025-04-25,Centre Culturel Roi René,Baugé-en-Anjou,France,https://www.bandsintown.com/e/106391508-ben-l'oncle-soul-at-centre-culturel-roi-rene?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/106391508-ben-l'oncle-soul-at-centre-culturel-roi-rene?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-04-25T20:00:00,Europe/Paris
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2025-04-24,ESPACE REPUBLIC CORNER,Poitiers,France,https://www.bandsintown.com/e/1033242493-ben-l'oncle-soul-at-espace-republic-corner?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1033242493-ben-l'oncle-soul-at-espace-republic-corner?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-04-24T21:00:00,Europe/Paris
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2025-04-8,Cully Jazz Festival,Cully,Switzerland,https://www.bandsintown.com/e/1034021274-ben-l'oncle-soul-at-cully-jazz-festival?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1034021274-ben-l'oncle-soul-at-cully-jazz-festival?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-04-08T20:30:00,Europe/Zurich
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2025-04-2,Sala Villanos,Madrid,Spain,https://www.bandsintown.com/e/106391256-ben-l'oncle-soul-at-sala-villanos?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/106391256-ben-l'oncle-soul-at-sala-villanos?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-04-02T20:00:00,Europe/Madrid
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2025-04-1,Sala 2 Apolo,Eixample,Spain,https://www.bandsintown.com/e/106391219-ben-l'oncle-soul-at-sala-2-apolo?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/106391219-ben-l'oncle-soul-at-sala-2-apolo?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-04-01T20:00:00,Europe/Madrid
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2025-03-30,Maladrerie Saint-Lazare de Voisinlieu,Beauvais,France,https://www.bandsintown.com/e/106391206-ben-l'oncle-soul-at-maladrerie-saint-lazare-de-voisinlieu?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/106391206-ben-l'oncle-soul-at-maladrerie-saint-lazare-de-voisinlieu?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-03-30T20:00:00,Europe/Paris
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2025-03-29,Le Normandy,Saint-Lô,France,https://www.bandsintown.com/e/1033728358-ben-l'oncle-soul-at-le-normandy?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1033728358-ben-l'oncle-soul-at-le-normandy?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-03-29T20:30:00,Europe/Paris
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2025-03-28,Espace Lumière,Épinay-sur-Seine,France,https://www.bandsintown.com/e/1032642934-ben-l'oncle-soul-at-espace-lumiere?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1032642934-ben-l'oncle-soul-at-espace-lumiere?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-03-28T20:30:00,Europe/Paris
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2025-03-22,Centre Culturel Tisot,La Seyne-sur-Mer,France,https://www.bandsintown.com/e/1033509644-ben-l'oncle-soul-at-centre-culturel-tisot?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1033509644-ben-l'oncle-soul-at-centre-culturel-tisot?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-03-22T20:30:00,Europe/Paris
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2025-03-21,Théâtre André Malraux,Rueil-Malmaison,France,https://www.bandsintown.com/e/1032213270-ben-l'oncle-soul-at-theatre-andre-malraux?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1032213270-ben-l'oncle-soul-at-theatre-andre-malraux?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2025-03-21T20:30:00,Europe/Paris
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2024-04-7,Die Kantine,Köln,Germany,https://www.bandsintown.com/z/1029359432-ben-l'oncle-soul-at-die-kantine?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1029359432-ben-l'oncle-soul-at-die-kantine?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-04-07T20:00:00,Europe/Berlin
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2024-03-22,Espace Madeleine Sologne,La Ferté-Saint-Aubin,France,https://www.bandsintown.com/z/1030370409-ben-l'oncle-soul-at-espace-madeleine-sologne?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1030370409-ben-l'oncle-soul-at-espace-madeleine-sologne?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-03-22T20:30:00,Europe/Paris
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2024-03-16,Théâtre de Saint-Maur,Saint-Maur-des-Fossés,France,https://www.bandsintown.com/z/105159362-ben-l'oncle-soul-at-theatre-de-saint-maur?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/105159362-ben-l'oncle-soul-at-theatre-de-saint-maur?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-03-16T21:00:00,Europe/Paris
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2024-03-15,Dock des Suds - Fiesta des Suds - Latinissimo,Marseille,France,https://www.bandsintown.com/z/1029718603-ben-l'oncle-soul-at-dock-des-suds-fiesta-des-suds-latinissimo?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1029718603-ben-l'oncle-soul-at-dock-des-suds-fiesta-des-suds-latinissimo?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-03-15T19:00:00,Europe/Paris
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2024-03-8,Salle L'Agora,Saint-Xandre,France,https://www.bandsintown.com/z/1029129280-ben-l'oncle-soul-at-salle-l'agora?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1029129280-ben-l'oncle-soul-at-salle-l'agora?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-03-08T20:00:00,Europe/Paris
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2024-03-1,Le Studio TD,Montreal,Canada,https://www.bandsintown.com/z/1030306373-ben-l'oncle-soul-at-le-studio-td?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1030306373-ben-l'oncle-soul-at-le-studio-td?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-03-01T20:00:00,America/Toronto
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2024-02-16,Centre Culturel - Vitré,Vitré,France,https://www.bandsintown.com/z/1029115422-ben-l'oncle-soul-at-centre-culturel-vitre?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1029115422-ben-l'oncle-soul-at-centre-culturel-vitre?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-02-16T20:30:00,Europe/Paris
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2024-02-4,TivoliVredenburg,Utrecht,Netherlands,https://www.bandsintown.com/z/1028785944-ben-l'oncle-soul-at-tivolivredenburg?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1028785944-ben-l'oncle-soul-at-tivolivredenburg?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-02-04T20:00:00,Europe/Amsterdam
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2024-02-3,PAARD,Den Haag,Netherlands,https://www.bandsintown.com/z/1028876147-ben-l'oncle-soul-at-paard?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1028876147-ben-l'oncle-soul-at-paard?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-02-03T20:00:00,Europe/Amsterdam
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2024-01-27,CHATEAU ROUGE - GRANDE SALLE,Annemasse,France,https://www.bandsintown.com/z/1028955881-ben-l'oncle-soul-at-chateau-rouge-grande-salle?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1028955881-ben-l'oncle-soul-at-chateau-rouge-grande-salle?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-01-27T20:30:00,Europe/Paris
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2024-01-26,La Belle Electrique,Grenoble,France,https://www.bandsintown.com/z/1029814931-ben-l'oncle-soul-at-la-belle-electrique?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1029814931-ben-l'oncle-soul-at-la-belle-electrique?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-01-26T20:00:00,Europe/Paris
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2024-01-21,Circolo Arci Bellezza,Milano,Italy,https://www.bandsintown.com/z/1029642331-ben-l'oncle-soul-at-circolo-arci-bellezza?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1029642331-ben-l'oncle-soul-at-circolo-arci-bellezza?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-01-21T21:00:00,Europe/Rome
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2024-01-20,Locomotiv Club,Bologna,Italy,https://www.bandsintown.com/z/1029642774-ben-l'oncle-soul-at-locomotiv-club?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1029642774-ben-l'oncle-soul-at-locomotiv-club?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-01-20T19:00:00,Europe/Rome
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2024-01-19,Alcazar Live,Roma,Italy,https://www.bandsintown.com/z/1029642735-ben-l'oncle-soul-at-alcazar-live?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1029642735-ben-l'oncle-soul-at-alcazar-live?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2024-01-19T21:30:00,Europe/Rome
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2023-11-29,Le Trianon,Paris,France,https://www.bandsintown.com/z/1026970101-ben-l'oncle-soul-at-le-trianon?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1026970101-ben-l'oncle-soul-at-le-trianon?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-11-29T20:00:00,Europe/Paris
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2023-11-25,La Ferme du Manet,Montigny-le-Bretonneux,France,https://www.bandsintown.com/z/1029751674-ben-l'oncle-soul-at-la-ferme-du-manet?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1029751674-ben-l'oncle-soul-at-la-ferme-du-manet?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-11-25T20:00:00,Europe/Paris
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2023-11-21,RADIANT - BELLEVUE,Caluire-et-Cuire,France,https://www.bandsintown.com/z/1028025451-ben-l'oncle-soul-at-radiant-bellevue?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1028025451-ben-l'oncle-soul-at-radiant-bellevue?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-11-21T20:00:00,Europe/Paris
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2023-11-18,Le Cube,Villenave-d'Ornon,France,https://www.bandsintown.com/z/1029232853-ben-l'oncle-soul-at-le-cube?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1029232853-ben-l'oncle-soul-at-le-cube?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-11-18T20:30:00,Europe/Paris
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2023-11-16,Pinata Music Series,Eixample,Spain,https://www.bandsintown.com/z/104805531-ben-l'oncle-soul-at-pinata-music-series?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104805531-ben-l'oncle-soul-at-pinata-music-series?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-11-16T20:00:00,Europe/Madrid
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2023-11-15,Sala Villanos,Madrid,Spain,https://www.bandsintown.com/z/1029151895-ben-l'oncle-soul-at-sala-villanos?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1029151895-ben-l'oncle-soul-at-sala-villanos?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-11-15T20:00:00,Europe/Madrid
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2023-09-15,Parc de l'Indépendance,Morges,Switzerland,https://www.bandsintown.com/z/104463651-ben-l'oncle-soul-at-parc-de-l'independance?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104463651-ben-l'oncle-soul-at-parc-de-l'independance?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-09-15T20:00:00,Europe/Zurich
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2023-09-10,Parc des Expositions de l'Ile Aumône,Mantes-la-Jolie,France,https://www.bandsintown.com/z/1028613750-ben-l'oncle-soul-at-parc-des-expositions-de-l'ile-aumone?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/1028613750-ben-l'oncle-soul-at-parc-des-expositions-de-l'ile-aumone?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-09-10T14:00:00,Europe/Paris
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2023-09-9,Espace Henry Gros ,Cavalaire-sur-Mer,France,https://www.bandsintown.com/z/104463641-ben-l'oncle-soul-at-espace-henry-gros?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104463641-ben-l'oncle-soul-at-espace-henry-gros?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-09-09T21:00:00,Europe/Paris
2dJTa3mUidZAO9sKcY72tK,Ben L'oncle Soul,2023-09-8,ADAPEI - Les Jardins de Vassincourt (ESAT Agricole),Vassincourt,France,https://www.bandsintown.com/z/104463620-ben-l'oncle-soul-at-adapei-les-jardins-de-vassincourt-(esat-agricole)?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=event,https://www.bandsintown.com/e/104463620-ben-l'oncle-soul-at-adapei-les-jardins-de-vassincourt-(esat-agricole)?came_from=251&utm_medium=web&utm_source=artist_page&utm_campaign=ticket_rsvp,I Was There,2023-09-08T18:00:00,Europe/Paris
